image_path,label_numeric,data_split
photos\3068.jpg,0,train
photos\3069.jpg,0,val
photos\3076.jpg,0,train
photos\3104.jpg,0,test
photos\3144.jpg,0,train
photos\3181.jpg,0,val
photos\3219.jpg,0,train
photos\3255.jpg,0,train
photos\3302.jpg,0,train
photos\3336.jpg,0,train
photos\3376.jpg,0,train
photos\3412.jpg,0,val
photos\3450.jpg,0,val
photos\3506.jpg,0,train
photos\3550.jpg,0,val
photos\3584.jpg,0,train
photos\3634.jpg,0,train
photos\3677.jpg,0,train
photos\3714.jpg,0,train
photos\3756.jpg,0,train
photos\3790.jpg,0,train
photos\3839.jpg,0,train
photos\3881.jpg,0,test
photos\3910.jpg,0,train
photos\3962.jpg,0,val
photos\4003.jpg,0,test
photos\4040.jpg,0,val
photos\4087.jpg,0,train
photos\4138.jpg,0,train
photos\4181.jpg,0,train
photos\4221.jpg,0,train
photos\4254.jpg,0,train
photos\4289.jpg,0,train
photos\4334.jpg,0,train
photos\4368.jpg,0,train
photos\4410.jpg,0,train
photos\4446.jpg,0,test
photos\4484.jpg,0,train
photos\4530.jpg,0,test
photos\4571.jpg,0,test
photos\4600.jpg,0,val
photos\4645.jpg,0,train
photos\4680.jpg,0,test
photos\4723.jpg,0,val
photos\4760.jpg,0,test
photos\4799.jpg,0,train
photos\4873.jpg,0,train
photos\4924.jpg,0,train
photos\4955.jpg,0,train
photos\4994.jpg,0,train
photos\5042.jpg,0,train
photos\5078.jpg,0,train
photos\5112.jpg,0,train
photos\5157.jpg,0,train
photos\5200.jpg,0,val
photos\5245.jpg,0,train
photos\5286.jpg,0,train
photos\5330.jpg,0,train
photos\5376.jpg,0,test
photos\5418.jpg,0,train
photos\5465.jpg,0,train
photos\5510.jpg,0,train
photos\5557.jpg,0,train
