photo_name,photo_path,label,split
111 (918).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (918).jpg,1,test
b (3419).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3419).jpg,1,test
CCO (2794).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2794).jpg,0,test
111 (1012).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1012).jpg,1,test
888 (487).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (487).jpg,1,test
bad_1599.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1599.jpg,1,test
CCO (4539).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4539).jpg,0,test
111 (658).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (658).jpg,1,test
111 (1060).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1060).jpg,1,test
b (2464).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2464).jpg,1,test
111 (460).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (460).jpg,1,test
b (4811).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4811).jpg,1,test
b (3679).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3679).jpg,1,test
bad_78.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_78.jpg,1,test
111 (1201).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1201).jpg,1,test
888 (1223).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1223).jpg,1,test
bad_1723.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1723.jpg,1,test
b (4575).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4575).jpg,1,test
111 (184).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (184).jpg,1,test
CCO (2144).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2144).jpg,0,test
CCO (3378).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3378).jpg,0,test
bad_354.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_354.jpg,1,test
bad_1008.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1008.jpg,1,test
888 (1823).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1823).jpg,1,test
888 (882).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (882).jpg,1,test
bad_92.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_92.jpg,1,test
CCO (667).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (667).jpg,0,test
b (4894).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4894).jpg,1,test
b (3850).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3850).jpg,1,test
CCO (3970).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3970).jpg,0,test
CCO (3390).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3390).jpg,0,test
b (4907).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4907).jpg,1,test
b (2240).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2240).jpg,1,test
CCO (2310).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2310).jpg,0,test
888 (504).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (504).jpg,1,test
CCO (3757).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3757).jpg,0,test
b (3780).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3780).jpg,1,test
b (2507).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2507).jpg,1,test
b (4730).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4730).jpg,1,test
CCO (3072).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3072).jpg,0,test
b (3310).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3310).jpg,1,test
CCO (565).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (565).jpg,0,test
888 (1277).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1277).jpg,1,test
b (3242).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3242).jpg,1,test
111 (1291).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1291).jpg,1,test
888 (932).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (932).jpg,1,test
CCO (4871).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4871).jpg,0,test
CCO (5365).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5365).jpg,0,test
CCO (2071).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2071).jpg,0,test
CCO (4627).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4627).jpg,0,test
111 (1077).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1077).jpg,1,test
CCO (2324).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2324).jpg,0,test
bad_62.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_62.jpg,1,test
bad_336.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_336.jpg,1,test
b (3721).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3721).jpg,1,test
CCO (3967).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3967).jpg,0,test
CCO (900).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (900).jpg,0,test
bad_1605.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1605.jpg,1,test
bad_411.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_411.jpg,1,test
111 (931).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (931).jpg,1,test
111 (620).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (620).jpg,1,test
CCO (4754).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4754).jpg,0,test
111 (1397).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1397).jpg,1,test
CCO (3303).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3303).jpg,0,test
bad_1571.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1571.jpg,1,test
bad_2146.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2146.jpg,1,test
CCO (2541).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2541).jpg,0,test
111 (1100).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1100).jpg,1,test
bad_642.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_642.jpg,1,test
888 (1348).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1348).jpg,1,test
CCO (478).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (478).jpg,0,test
888 (1084).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1084).jpg,1,test
b (1935).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (1935).jpg,1,test
bad_969.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_969.jpg,1,test
bad_2239.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2239.jpg,1,test
888 (515).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (515).jpg,1,test
888 (972).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (972).jpg,1,test
888 (428).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (428).jpg,1,test
bad_2591.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2591.jpg,1,test
CCO (2938).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2938).jpg,0,test
CCO (1933).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1933).jpg,0,test
b (2092).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2092).jpg,1,test
888 (425).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (425).jpg,1,test
CCO (5337).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5337).jpg,0,test
888 (1053).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1053).jpg,1,test
CCO (4695).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4695).jpg,0,test
888 (806).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (806).jpg,1,test
b (2850).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2850).jpg,1,test
888 (1644).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1644).jpg,1,test
bad_1014.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1014.jpg,1,test
CCO (3962).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3962).jpg,0,test
111 (1155).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1155).jpg,1,test
888 (1105).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1105).jpg,1,test
CCO (805).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (805).jpg,0,test
CCO (5163).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5163).jpg,0,test
CCO (3167).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3167).jpg,0,test
bad_2745.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2745.jpg,1,test
CCO (4112).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4112).jpg,0,test
CCO (4261).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4261).jpg,0,test
b (2723).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2723).jpg,1,test
CCO (2958).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2958).jpg,0,test
CCO (4613).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4613).jpg,0,test
CCO (4667).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4667).jpg,0,test
bad_419.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_419.jpg,1,test
b (4379).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4379).jpg,1,test
CCO (3105).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3105).jpg,0,test
CCO (4959).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4959).jpg,0,test
CCO (4569).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4569).jpg,0,test
b (4885).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4885).jpg,1,test
bad_1042.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1042.jpg,1,test
888 (172).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (172).jpg,1,test
bad_540.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_540.jpg,1,test
111 (1225).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1225).jpg,1,test
111 (665).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (665).jpg,1,test
b (4967).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4967).jpg,1,test
b (2121).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2121).jpg,1,test
b (4574).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4574).jpg,1,test
bad_2570.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2570.jpg,1,test
CCO (1126).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1126).jpg,0,test
111 (606).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (606).jpg,1,test
CCO (5030).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5030).jpg,0,test
b (4453).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4453).jpg,1,test
CCO (594).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (594).jpg,0,test
888 (1676).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1676).jpg,1,test
CCO (4717).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4717).jpg,0,test
b (4248).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4248).jpg,1,test
CCO (2198).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2198).jpg,0,test
b (3157).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3157).jpg,1,test
888 (263).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (263).jpg,1,test
CCO (2340).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2340).jpg,0,test
b (4799).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4799).jpg,1,test
b (4523).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4523).jpg,1,test
888 (257).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (257).jpg,1,test
b (3706).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3706).jpg,1,test
bad_458.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_458.jpg,1,test
CCO (3721).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3721).jpg,0,test
888 (951).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (951).jpg,1,test
b (3867).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3867).jpg,1,test
CCO (1759).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1759).jpg,0,test
CCO (2186).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2186).jpg,0,test
111 (793).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (793).jpg,1,test
bad_219.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_219.jpg,1,test
b (4723).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4723).jpg,1,test
bad_912.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_912.jpg,1,test
bad_711.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_711.jpg,1,test
b (4843).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4843).jpg,1,test
bad_1559.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1559.jpg,1,test
111 (444).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (444).jpg,1,test
CCO (3424).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3424).jpg,0,test
b (3352).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3352).jpg,1,test
CCO (2167).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2167).jpg,0,test
bad_950.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_950.jpg,1,test
888 (1451).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1451).jpg,1,test
CCO (3931).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3931).jpg,0,test
CCO (1094).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1094).jpg,0,test
CCO (5349).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5349).jpg,0,test
CCO (4921).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4921).jpg,0,test
CCO (4130).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4130).jpg,0,test
CCO (3656).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3656).jpg,0,test
b (4746).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4746).jpg,1,test
bad_2693.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2693.jpg,1,test
CCO (4441).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4441).jpg,0,test
888 (329).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (329).jpg,1,test
111 (967).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (967).jpg,1,test
bad_2448.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2448.jpg,1,test
888 (1837).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1837).jpg,1,test
111 (669).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (669).jpg,1,test
b (4371).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4371).jpg,1,test
b (4430).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4430).jpg,1,test
CCO (3178).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3178).jpg,0,test
CCO (755).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (755).jpg,0,test
b (3375).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3375).jpg,1,test
CCO (3905).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3905).jpg,0,test
CCO (354).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (354).jpg,0,test
111 (1463).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1463).jpg,1,test
CCO (3624).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3624).jpg,0,test
CCO (231).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (231).jpg,0,test
b (4586).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4586).jpg,1,test
CCO (2464).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2464).jpg,0,test
b (4115).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4115).jpg,1,test
CCO (3504).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3504).jpg,0,test
CCO (1827).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1827).jpg,0,test
CCO (2284).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2284).jpg,0,test
b (2772).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2772).jpg,1,test
b (1995).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (1995).jpg,1,test
b (3553).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3553).jpg,1,test
111 (1495).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1495).jpg,1,test
111 (452).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (452).jpg,1,test
111 (410).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (410).jpg,1,test
888 (2143).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (2143).jpg,1,test
111 (253).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (253).jpg,1,test
888 (574).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (574).jpg,1,test
CCO (2539).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2539).jpg,0,test
b (4144).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4144).jpg,1,test
111 (431).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (431).jpg,1,test
888 (802).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (802).jpg,1,test
CCO (3283).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3283).jpg,0,test
b (4628).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4628).jpg,1,test
CCO (5160).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5160).jpg,0,test
b (3669).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3669).jpg,1,test
CCO (4859).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4859).jpg,0,test
bad_2288.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2288.jpg,1,test
CCO (3310).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3310).jpg,0,test
CCO (5174).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5174).jpg,0,test
bad_867.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_867.jpg,1,test
b (4572).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4572).jpg,1,test
CCO (2580).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2580).jpg,0,test
CCO (3493).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3493).jpg,0,test
CCO (3966).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3966).jpg,0,test
b (2510).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2510).jpg,1,test
CCO (3491).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3491).jpg,0,test
CCO (813).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (813).jpg,0,test
111 (1255).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1255).jpg,1,test
111 (629).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (629).jpg,1,test
888 (1151).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1151).jpg,1,test
888 (276).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (276).jpg,1,test
bad_1249.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1249.jpg,1,test
888 (1492).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1492).jpg,1,test
bad_110.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_110.jpg,1,test
bad_2102.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2102.jpg,1,test
b (2836).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2836).jpg,1,test
b (3381).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3381).jpg,1,test
b (3861).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3861).jpg,1,test
b (3967).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3967).jpg,1,test
CCO (3442).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3442).jpg,0,test
CCO (2414).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2414).jpg,0,test
CCO (1991).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1991).jpg,0,test
CCO (5350).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5350).jpg,0,test
b (4139).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4139).jpg,1,test
888 (2062).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (2062).jpg,1,test
CCO (1077).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1077).jpg,0,test
888 (2034).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (2034).jpg,1,test
CCO (4137).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4137).jpg,0,test
CCO (963).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (963).jpg,0,test
b (2832).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2832).jpg,1,test
bad_2583.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2583.jpg,1,test
888 (1014).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1014).jpg,1,test
b (2770).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2770).jpg,1,test
b (2390).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2390).jpg,1,test
bad_1328.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1328.jpg,1,test
888 (459).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (459).jpg,1,test
111 (164).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (164).jpg,1,test
111 (6).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (6).jpg,1,test
bad_699.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_699.jpg,1,test
b (4483).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4483).jpg,1,test
CCO (459).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (459).jpg,0,test
111 (1500).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1500).jpg,1,test
CCO (3828).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3828).jpg,0,test
bad_859.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_859.jpg,1,test
888 (599).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (599).jpg,1,test
CCO (3896).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3896).jpg,0,test
